"DATE","TIME","OFFSET","Trend [CO]","Trend [CH4]","Trend [H2]","Trend [CO2]","Trend [O2]","Trend [Ar]",
,,,,,,,,
2021/12/21, 18:45:07.584,98.311,3.77E-09,2.24E-08,4.93E-10,4.02E-09,4.5E-07,1.97E-06
2021/12/21, 18:45:09.160,99.887,3.73E-09,2.24E-08,5.05E-10,3.88E-09,4.52E-07,1.96E-06
2021/12/21, 18:45:10.751,101.478,3.81E-09,2.24E-08,3.97E-10,3.71E-09,4.54E-07,1.97E-06
2021/12/21, 18:45:12.342,103.069,3.8E-09,2.25E-08,3.71E-10,3.6E-09,4.53E-07,1.98E-06
2021/12/21, 18:45:13.918,104.645,3.82E-09,2.25E-08,3.15E-10,3.57E-09,4.53E-07,1.97E-06
2021/12/21, 18:45:15.509,106.236,3.74E-09,2.25E-08,3.16E-10,3.4E-09,4.54E-07,1.98E-06
2021/12/21, 18:45:17.085,107.812,3.73E-09,2.25E-08,3.31E-10,3.28E-09,4.5E-07,1.97E-06
2021/12/21, 18:45:18.676,109.403,3.75E-09,2.26E-08,3.96E-10,3.04E-09,4.49E-07,1.97E-06
2021/12/21, 18:45:20.267,110.994,3.76E-09,2.25E-08,3.85E-10,3.12E-09,4.51E-07,1.96E-06
2021/12/21, 18:45:21.858,112.585,3.69E-09,2.25E-08,3.51E-10,3.03E-09,4.51E-07,1.97E-06
2021/12/21, 18:45:23.434,114.161,3.69E-09,2.24E-08,3.77E-10,2.95E-09,4.46E-07,1.95E-06
2021/12/21, 18:45:25.025,115.752,3.7E-09,2.23E-08,4.04E-10,2.9E-09,4.47E-07,1.96E-06
2021/12/21, 18:45:26.601,117.328,3.64E-09,2.23E-08,4.18E-10,2.89E-09,4.5E-07,1.94E-06
2021/12/21, 18:45:28.192,118.919,3.66E-09,2.23E-08,4.54E-10,2.74E-09,4.47E-07,1.94E-06
2021/12/21, 18:45:29.783,120.510,3.62E-09,2.23E-08,4.86E-10,2.64E-09,4.46E-07,1.95E-06
2021/12/21, 18:45:31.359,122.086,3.65E-09,2.24E-08,4.88E-10,2.56E-09,4.51E-07,1.95E-06
2021/12/21, 18:45:32.950,123.677,3.64E-09,2.23E-08,4.89E-10,2.65E-09,4.48E-07,1.95E-06
2021/12/21, 18:45:34.526,125.253,3.68E-09,2.23E-08,4.6E-10,2.52E-09,4.5E-07,1.96E-06
2021/12/21, 18:45:36.101,126.828,3.65E-09,2.23E-08,5.76E-10,2.5E-09,4.53E-07,1.97E-06
2021/12/21, 18:45:37.677,128.404,3.68E-09,2.24E-08,5.04E-10,2.53E-09,4.54E-07,1.97E-06
2021/12/21, 18:45:39.268,129.995,3.64E-09,2.23E-08,5.69E-10,2.55E-09,4.54E-07,1.98E-06
2021/12/21, 18:45:40.844,131.571,3.63E-09,2.24E-08,5.72E-10,2.41E-09,4.56E-07,1.98E-06
2021/12/21, 18:45:42.435,133.162,3.73E-09,2.24E-08,3.58E-10,2.44E-09,4.54E-07,1.98E-06
2021/12/21, 18:45:44.026,134.753,3.69E-09,2.26E-08,3.23E-10,2.47E-09,4.57E-07,1.98E-06
2021/12/21, 18:45:45.602,136.329,3.7E-09,2.24E-08,3.49E-10,2.36E-09,4.51E-07,1.97E-06
2021/12/21, 18:45:47.193,137.920,3.64E-09,2.24E-08,3.47E-10,2.43E-09,4.53E-07,1.98E-06
2021/12/21, 18:45:48.784,139.511,3.65E-09,2.23E-08,3.18E-10,2.34E-09,4.53E-07,1.97E-06
2021/12/21, 18:45:50.375,141.102,3.61E-09,2.24E-08,3.46E-10,2.39E-09,4.49E-07,1.96E-06
2021/12/21, 18:45:51.951,142.678,3.56E-09,2.24E-08,3.17E-10,2.36E-09,4.5E-07,1.95E-06
2021/12/21, 18:45:53.511,144.238,3.61E-09,2.23E-08,3.74E-10,2.33E-09,4.49E-07,1.95E-06
2021/12/21, 18:45:55.086,145.813,3.59E-09,2.25E-08,4.18E-10,2.29E-09,4.49E-07,1.95E-06
2021/12/21, 18:45:56.662,147.389,3.49E-09,2.24E-08,4.39E-10,2.27E-09,4.49E-07,1.96E-06
2021/12/21, 18:45:58.238,148.965,3.53E-09,2.23E-08,4.64E-10,2.23E-09,4.49E-07,1.95E-06
2021/12/21, 18:45:59.829,150.556,3.55E-09,2.22E-08,4.91E-10,2.19E-09,4.48E-07,1.96E-06
2021/12/21, 18:46:01.420,152.147,3.56E-09,2.22E-08,5.34E-10,2.16E-09,4.51E-07,1.95E-06
2021/12/21, 18:46:02.996,153.723,3.64E-09,2.22E-08,5.4E-10,2.28E-09,4.51E-07,1.95E-06
2021/12/21, 18:46:04.587,155.314,3.55E-09,2.22E-08,5.44E-10,2.12E-09,4.49E-07,1.97E-06
2021/12/21, 18:46:06.178,156.905,3.52E-09,2.23E-08,5.6E-10,2.14E-09,4.52E-07,1.96E-06
2021/12/21, 18:46:07.754,158.481,3.6E-09,2.23E-08,5.97E-10,2.15E-09,4.54E-07,1.97E-06
2021/12/21, 18:46:09.345,160.072,3.63E-09,2.23E-08,4.14E-10,2.15E-09,4.53E-07,1.98E-06
2021/12/21, 18:46:10.936,161.663,3.56E-09,2.23E-08,4.37E-10,2.19E-09,4.55E-07,1.97E-06
2021/12/21, 18:46:12.543,163.270,3.61E-09,2.24E-08,4.92E-10,2.01E-09,4.54E-07,1.98E-06
2021/12/21, 18:46:14.118,164.845,3.5E-09,2.25E-08,5.2E-10,2.13E-09,4.55E-07,1.98E-06
2021/12/21, 18:46:15.694,166.421,3.65E-09,2.24E-08,4.76E-10,2.16E-09,4.57E-07,1.99E-06
2021/12/21, 18:46:17.285,168.012,3.6E-09,2.24E-08,3.67E-10,2.13E-09,4.57E-07,1.97E-06
2021/12/21, 18:46:18.861,169.588,3.6E-09,2.23E-08,4.86E-10,2.09E-09,4.51E-07,1.97E-06
2021/12/21, 18:46:20.452,171.179,3.56E-09,2.23E-08,3.58E-10,2.18E-09,4.51E-07,1.97E-06
2021/12/21, 18:46:22.028,172.755,3.62E-09,2.23E-08,3.66E-10,2.13E-09,4.51E-07,1.96E-06
2021/12/21, 18:46:23.619,174.346,3.52E-09,2.23E-08,3.56E-10,2.11E-09,4.5E-07,1.96E-06
2021/12/21, 18:46:25.210,175.937,3.5E-09,2.23E-08,3.51E-10,2.11E-09,4.46E-07,1.95E-06
2021/12/21, 18:46:26.786,177.513,3.51E-09,2.24E-08,3.77E-10,2.08E-09,4.49E-07,1.96E-06
2021/12/21, 18:46:28.377,179.104,3.58E-09,2.25E-08,4.76E-10,2.15E-09,4.49E-07,1.96E-06
2021/12/21, 18:46:29.968,180.695,3.59E-09,2.24E-08,3.68E-10,2.15E-09,4.47E-07,1.95E-06
2021/12/21, 18:46:31.544,182.271,3.61E-09,2.24E-08,3.28E-10,2.13E-09,4.51E-07,1.96E-06
2021/12/21, 18:46:33.119,183.846,3.5E-09,2.23E-08,3.8E-10,2.07E-09,4.51E-07,1.96E-06
2021/12/21, 18:46:34.695,185.422,3.58E-09,2.25E-08,4.49E-10,2.1E-09,4.52E-07,1.96E-06
2021/12/21, 18:46:36.286,187.013,3.53E-09,2.24E-08,4.69E-10,2.13E-09,4.52E-07,1.97E-06
2021/12/21, 18:46:37.862,188.589,3.57E-09,2.24E-08,4.51E-10,2.15E-09,4.53E-07,1.97E-06
2021/12/21, 18:46:39.453,190.180,3.53E-09,2.24E-08,5.71E-10,1.97E-09,4.57E-07,1.98E-06
2021/12/21, 18:46:41.044,191.771,3.62E-09,2.24E-08,5.59E-10,1.99E-09,4.54E-07,1.98E-06
2021/12/21, 18:46:42.620,193.347,3.54E-09,2.25E-08,5.53E-10,2.06E-09,4.55E-07,1.98E-06
2021/12/21, 18:46:44.211,194.938,3.54E-09,2.24E-08,5.07E-10,2.02E-09,4.58E-07,1.98E-06
2021/12/21, 18:46:45.802,196.529,3.54E-09,2.24E-08,5.41E-10,2.03E-09,4.54E-07,1.98E-06
2021/12/21, 18:46:47.378,198.105,3.61E-09,2.24E-08,5.3E-10,2.08E-09,4.53E-07,1.97E-06
2021/12/21, 18:46:48.969,199.696,3.55E-09,2.24E-08,4.95E-10,1.93E-09,4.55E-07,1.98E-06
2021/12/21, 18:46:50.560,201.287,3.44E-09,2.24E-08,5.36E-10,1.99E-09,4.53E-07,1.97E-06
2021/12/21, 18:46:52.136,202.863,3.49E-09,2.23E-08,5.7E-10,2.02E-09,4.48E-07,1.96E-06
2021/12/21, 18:46:53.727,204.454,3.56E-09,2.22E-08,3.71E-10,2.05E-09,4.5E-07,1.96E-06
2021/12/21, 18:46:55.318,206.045,3.55E-09,2.22E-08,4.45E-10,2.04E-09,4.51E-07,1.95E-06
2021/12/21, 18:46:56.894,207.621,3.59E-09,2.22E-08,4.67E-10,2.06E-09,4.51E-07,1.96E-06
2021/12/21, 18:46:58.485,209.212,3.51E-09,2.21E-08,3.78E-10,1.98E-09,4.48E-07,1.95E-06
2021/12/21, 18:47:00.076,210.803,3.51E-09,2.23E-08,4.19E-10,2.04E-09,4.52E-07,1.96E-06
2021/12/21, 18:47:01.652,212.379,3.47E-09,2.22E-08,4.69E-10,2.04E-09,4.48E-07,1.97E-06
2021/12/21, 18:47:03.243,213.970,3.55E-09,2.23E-08,3.64E-10,2.12E-09,4.5E-07,1.97E-06
2021/12/21, 18:47:04.819,215.546,3.56E-09,2.24E-08,3.55E-10,2.01E-09,4.54E-07,1.97E-06
2021/12/21, 18:47:08.750,219.477,3.54E-09,2.25E-08,3.74E-10,1.9E-09,4.56E-07,1.98E-06
2021/12/21, 18:47:10.341,221.068,3.53E-09,2.24E-08,3.74E-10,1.94E-09,4.54E-07,1.98E-06
2021/12/21, 18:47:11.932,222.659,3.61E-09,2.26E-08,4.03E-10,1.97E-09,4.58E-07,1.98E-06
2021/12/21, 18:47:13.508,224.235,3.53E-09,2.26E-08,3.89E-10,2.02E-09,4.56E-07,1.98E-06
2021/12/21, 18:47:15.099,225.826,3.52E-09,2.25E-08,4.97E-10,2E-09,4.56E-07,1.99E-06
2021/12/21, 18:47:16.690,227.417,3.58E-09,2.26E-08,4.93E-10,2.05E-09,4.58E-07,1.99E-06
2021/12/21, 18:47:18.266,228.993,3.52E-09,2.25E-08,5.06E-10,1.96E-09,4.56E-07,1.98E-06
2021/12/21, 18:47:19.857,230.584,3.54E-09,2.22E-08,4.69E-10,2.06E-09,4.53E-07,1.98E-06
2021/12/21, 18:47:21.448,232.175,3.57E-09,2.22E-08,5.22E-10,1.94E-09,4.5E-07,1.97E-06
2021/12/21, 18:47:23.024,233.751,3.48E-09,2.22E-08,4.92E-10,2.05E-09,4.51E-07,1.96E-06
2021/12/21, 18:47:24.599,235.326,3.46E-09,2.22E-08,5.63E-10,1.89E-09,4.51E-07,1.97E-06
